starttime	seconds	ctime	dtime	ttime	wait
Wed Jan 26 12:56:17 2022	1643172977	21	611	632	181
Wed Jan 26 12:56:20 2022	1643172980	24	608	632	139
Wed Jan 26 12:56:21 2022	1643172981	12	620	633	231
Wed Jan 26 12:56:12 2022	1643172972	12	621	633	516
Wed Jan 26 12:56:12 2022	1643172972	9	624	633	522
Wed Jan 26 12:56:15 2022	1643172975	16	617	633	186
Wed Jan 26 12:56:20 2022	1643172980	23	611	634	153
Wed Jan 26 12:56:23 2022	1643172983	9	625	634	97
Wed Jan 26 12:56:20 2022	1643172980	10	624	634	155
Wed Jan 26 12:56:23 2022	1643172983	10	625	634	82
Wed Jan 26 12:56:17 2022	1643172977	13	622	634	202
Wed Jan 26 12:56:12 2022	1643172972	13	622	635	493
Wed Jan 26 12:56:19 2022	1643172979	13	622	635	240
Wed Jan 26 12:56:22 2022	1643172982	5	631	635	294
Wed Jan 26 12:56:15 2022	1643172975	19	617	636	186
Wed Jan 26 12:56:18 2022	1643172978	6	629	636	210
Wed Jan 26 12:56:14 2022	1643172974	4	632	636	251
Wed Jan 26 12:56:23 2022	1643172983	10	626	636	142
Wed Jan 26 12:56:20 2022	1643172980	6	630	636	202
Wed Jan 26 12:56:21 2022	1643172981	18	618	636	216
Wed Jan 26 12:56:21 2022	1643172981	8	629	637	212
Wed Jan 26 12:56:23 2022	1643172983	11	626	637	83
Wed Jan 26 12:56:20 2022	1643172980	13	624	637	182
Wed Jan 26 12:56:20 2022	1643172980	6	631	637	171
Wed Jan 26 12:56:23 2022	1643172983	11	626	637	88
Wed Jan 26 12:56:15 2022	1643172975	45	593	638	118
Wed Jan 26 12:56:17 2022	1643172977	9	628	638	209
Wed Jan 26 12:56:20 2022	1643172980	9	629	638	173
Wed Jan 26 12:56:17 2022	1643172977	7	631	638	195
Wed Jan 26 12:56:20 2022	1643172980	14	624	638	163
Wed Jan 26 12:56:23 2022	1643172983	12	626	638	83
Wed Jan 26 12:56:15 2022	1643172975	4	634	638	185
Wed Jan 26 12:56:18 2022	1643172978	5	633	638	247
Wed Jan 26 12:56:21 2022	1643172981	8	630	638	249
Wed Jan 26 12:56:22 2022	1643172982	8	630	638	294
Wed Jan 26 12:56:23 2022	1643172983	13	626	638	61
Wed Jan 26 12:56:12 2022	1643172972	13	626	639	525
Wed Jan 26 12:56:12 2022	1643172972	14	625	639	518
Wed Jan 26 12:56:23 2022	1643172983	13	626	639	83
Wed Jan 26 12:56:14 2022	1643172974	6	635	640	261
Wed Jan 26 12:56:23 2022	1643172983	14	626	641	83
Wed Jan 26 12:56:15 2022	1643172975	12	628	641	193
Wed Jan 26 12:56:19 2022	1643172979	12	629	641	255
Wed Jan 26 12:56:19 2022	1643172979	5	636	641	255
Wed Jan 26 12:56:18 2022	1643172978	8	633	641	296
Wed Jan 26 12:56:19 2022	1643172979	4	638	642	207
Wed Jan 26 12:56:12 2022	1643172972	10	632	642	523
Wed Jan 26 12:56:22 2022	1643172982	4	638	642	303
Wed Jan 26 12:56:14 2022	1643172974	6	637	642	261
Wed Jan 26 12:56:20 2022	1643172980	7	636	643	165
Wed Jan 26 12:56:17 2022	1643172977	16	627	643	195
Wed Jan 26 12:56:13 2022	1643172973	3	640	643	192
Wed Jan 26 12:56:23 2022	1643172983	8	635	643	53
Wed Jan 26 12:56:15 2022	1643172975	20	624	644	206
Wed Jan 26 12:56:19 2022	1643172979	7	637	644	217
Wed Jan 26 12:56:21 2022	1643172981	29	615	644	207
Wed Jan 26 12:56:19 2022	1643172979	13	631	644	218
Wed Jan 26 12:56:14 2022	1643172974	5	640	645	254
Wed Jan 26 12:56:19 2022	1643172979	3	642	645	232
Wed Jan 26 12:56:15 2022	1643172975	15	630	646	190
Wed Jan 26 12:56:15 2022	1643172975	4	642	646	190
Wed Jan 26 12:56:21 2022	1643172981	20	627	646	203
Wed Jan 26 12:56:21 2022	1643172981	20	626	646	203
Wed Jan 26 12:56:15 2022	1643172975	4	643	647	174
Wed Jan 26 12:56:15 2022	1643172975	21	626	647	196
Wed Jan 26 12:56:21 2022	1643172981	4	643	647	249
Wed Jan 26 12:56:18 2022	1643172978	10	638	648	250
Wed Jan 26 12:56:18 2022	1643172978	9	641	650	257
Wed Jan 26 12:56:22 2022	1643172982	7	644	651	267
Wed Jan 26 12:56:20 2022	1643172980	24	627	651	173
Wed Jan 26 12:56:21 2022	1643172981	22	630	651	242
Wed Jan 26 12:56:23 2022	1643172983	4	647	651	58
Wed Jan 26 12:56:15 2022	1643172975	20	632	652	217
Wed Jan 26 12:56:22 2022	1643172982	3	649	652	199
Wed Jan 26 12:56:20 2022	1643172980	15	637	652	137
Wed Jan 26 12:56:22 2022	1643172982	4	649	653	199
Wed Jan 26 12:56:15 2022	1643172975	3	650	653	187
Wed Jan 26 12:56:22 2022	1643172982	3	649	653	190
Wed Jan 26 12:56:22 2022	1643172982	4	650	654	296
Wed Jan 26 12:56:15 2022	1643172975	3	650	654	188
Wed Jan 26 12:56:20 2022	1643172980	23	632	656	175
Wed Jan 26 12:56:21 2022	1643172981	18	638	656	230
Wed Jan 26 12:56:20 2022	1643172980	27	629	656	185
Wed Jan 26 12:56:19 2022	1643172979	6	651	657	220
Wed Jan 26 12:56:12 2022	1643172972	9	649	658	526
Wed Jan 26 12:56:21 2022	1643172981	11	648	659	240
Wed Jan 26 12:56:14 2022	1643172974	7	652	659	234
Wed Jan 26 12:56:18 2022	1643172978	16	643	659	308
Wed Jan 26 12:56:18 2022	1643172978	18	642	659	308
Wed Jan 26 12:56:18 2022	1643172978	19	641	659	308
Wed Jan 26 12:56:22 2022	1643172982	7	653	659	193
Wed Jan 26 12:56:21 2022	1643172981	23	637	660	209
Wed Jan 26 12:56:14 2022	1643172974	8	652	660	227
Wed Jan 26 12:56:19 2022	1643172979	5	655	660	229
Wed Jan 26 12:56:12 2022	1643172972	8	652	661	529
Wed Jan 26 12:56:14 2022	1643172974	7	654	661	228
Wed Jan 26 12:56:21 2022	1643172981	18	643	661	227
Wed Jan 26 12:56:19 2022	1643172979	8	653	661	236
Wed Jan 26 12:56:15 2022	1643172975	9	653	662	286
Wed Jan 26 12:56:14 2022	1643172974	22	641	663	239
Wed Jan 26 12:56:19 2022	1643172979	5	659	663	234
Wed Jan 26 12:56:21 2022	1643172981	13	650	663	274
Wed Jan 26 12:56:19 2022	1643172979	17	647	663	211
Wed Jan 26 12:56:17 2022	1643172977	5	659	664	226
Wed Jan 26 12:56:19 2022	1643172979	18	646	664	211
Wed Jan 26 12:56:15 2022	1643172975	22	643	665	177
Wed Jan 26 12:56:22 2022	1643172982	3	662	665	192
Wed Jan 26 12:56:17 2022	1643172977	19	646	665	212
Wed Jan 26 12:56:19 2022	1643172979	4	662	665	241
Wed Jan 26 12:56:17 2022	1643172977	10	655	665	234
Wed Jan 26 12:56:15 2022	1643172975	19	647	666	228
Wed Jan 26 12:56:22 2022	1643172982	6	661	666	307
Wed Jan 26 12:56:19 2022	1643172979	4	663	667	245
Wed Jan 26 12:56:21 2022	1643172981	4	663	667	273
Wed Jan 26 12:56:12 2022	1643172972	13	655	667	532
Wed Jan 26 12:56:14 2022	1643172974	27	641	668	260
Wed Jan 26 12:56:22 2022	1643172982	4	664	668	228
Wed Jan 26 12:56:14 2022	1643172974	27	642	668	260
Wed Jan 26 12:56:12 2022	1643172972	2	667	669	229
Wed Jan 26 12:56:23 2022	1643172983	4	665	669	42
Wed Jan 26 12:56:19 2022	1643172979	4	665	669	253
Wed Jan 26 12:56:23 2022	1643172983	4	665	669	42
Wed Jan 26 12:56:19 2022	1643172979	25	645	670	211
Wed Jan 26 12:56:23 2022	1643172983	5	665	670	42
Wed Jan 26 12:56:19 2022	1643172979	9	661	670	277
Wed Jan 26 12:56:12 2022	1643172972	2	669	670	232
Wed Jan 26 12:56:14 2022	1643172974	4	666	671	293
Wed Jan 26 12:56:19 2022	1643172979	1	670	671	293
Wed Jan 26 12:56:14 2022	1643172974	3	668	672	273
Wed Jan 26 12:56:21 2022	1643172981	21	652	672	267
Wed Jan 26 12:56:19 2022	1643172979	6	667	673	285
Wed Jan 26 12:56:17 2022	1643172977	13	659	673	240
Wed Jan 26 12:56:15 2022	1643172975	17	656	673	238
Wed Jan 26 12:56:14 2022	1643172974	5	669	674	294
Wed Jan 26 12:56:22 2022	1643172982	4	670	675	295
Wed Jan 26 12:56:14 2022	1643172974	6	668	675	273
Wed Jan 26 12:56:14 2022	1643172974	3	672	675	299
Wed Jan 26 12:56:20 2022	1643172980	17	658	675	172
Wed Jan 26 12:56:22 2022	1643172982	9	666	675	205
Wed Jan 26 12:56:20 2022	1643172980	22	654	676	185
Wed Jan 26 12:56:12 2022	1643172972	12	664	676	538
Wed Jan 26 12:56:23 2022	1643172983	21	657	678	82
Wed Jan 26 12:56:22 2022	1643172982	6	672	678	207
Wed Jan 26 12:56:14 2022	1643172974	28	650	678	262
Wed Jan 26 12:56:19 2022	1643172979	20	658	678	235
Wed Jan 26 12:56:12 2022	1643172972	9	669	678	538
Wed Jan 26 12:56:15 2022	1643172975	4	675	679	247
Wed Jan 26 12:56:22 2022	1643172982	6	673	679	213
Wed Jan 26 12:56:22 2022	1643172982	15	664	679	310
Wed Jan 26 12:56:22 2022	1643172982	3	679	681	220
Wed Jan 26 12:56:22 2022	1643172982	4	678	681	287
Wed Jan 26 12:56:12 2022	1643172972	15	667	682	230
Wed Jan 26 12:56:14 2022	1643172974	4	679	682	298
Wed Jan 26 12:56:20 2022	1643172980	11	672	682	200
Wed Jan 26 12:56:14 2022	1643172974	22	661	682	279
Wed Jan 26 12:56:22 2022	1643172982	11	672	683	203
Wed Jan 26 12:56:12 2022	1643172972	3	680	683	244
Wed Jan 26 12:56:19 2022	1643172979	23	661	684	252
Wed Jan 26 12:56:15 2022	1643172975	16	668	684	210
Wed Jan 26 12:56:21 2022	1643172981	5	681	686	286
Wed Jan 26 12:56:23 2022	1643172983	10	676	686	60
Wed Jan 26 12:56:22 2022	1643172982	6	680	686	302
Wed Jan 26 12:56:23 2022	1643172983	9	678	687	76
Wed Jan 26 12:56:12 2022	1643172972	2	685	687	249
Wed Jan 26 12:56:14 2022	1643172974	24	664	688	282
Wed Jan 26 12:56:14 2022	1643172974	23	665	688	282
Wed Jan 26 12:56:14 2022	1643172974	23	667	690	282
Wed Jan 26 12:56:14 2022	1643172974	3	688	691	281
Wed Jan 26 12:56:14 2022	1643172974	4	687	691	288
Wed Jan 26 12:56:23 2022	1643172983	5	687	692	62
Wed Jan 26 12:56:14 2022	1643172974	27	666	693	248
Wed Jan 26 12:56:19 2022	1643172979	6	687	693	258
Wed Jan 26 12:56:19 2022	1643172979	18	675	693	241
Wed Jan 26 12:56:19 2022	1643172979	23	670	693	249
Wed Jan 26 12:56:19 2022	1643172979	18	675	693	241
Wed Jan 26 12:56:19 2022	1643172979	4	690	694	258
Wed Jan 26 12:56:22 2022	1643172982	2	692	694	320
Wed Jan 26 12:56:14 2022	1643172974	8	687	695	276
Wed Jan 26 12:56:14 2022	1643172974	7	688	695	290
Wed Jan 26 12:56:20 2022	1643172980	26	669	695	237
Wed Jan 26 12:56:14 2022	1643172974	32	663	696	248
Wed Jan 26 12:56:23 2022	1643172983	8	688	697	49
Wed Jan 26 12:56:22 2022	1643172982	12	685	697	301
Wed Jan 26 12:56:14 2022	1643172974	13	684	698	281
Wed Jan 26 12:56:14 2022	1643172974	11	686	698	281
Wed Jan 26 12:56:22 2022	1643172982	2	697	699	308
Wed Jan 26 12:56:22 2022	1643172982	4	695	699	262
Wed Jan 26 12:56:22 2022	1643172982	5	695	701	228
Wed Jan 26 12:56:14 2022	1643172974	11	690	701	294
Wed Jan 26 12:56:23 2022	1643172983	25	676	701	60
Wed Jan 26 12:56:23 2022	1643172983	25	677	702	75
Wed Jan 26 12:56:22 2022	1643172982	18	685	702	334
Wed Jan 26 12:56:23 2022	1643172983	25	677	702	72
Wed Jan 26 12:56:22 2022	1643172982	6	696	703	343
Wed Jan 26 12:56:23 2022	1643172983	26	678	703	75
Wed Jan 26 12:56:14 2022	1643172974	29	675	704	257
Wed Jan 26 12:56:22 2022	1643172982	10	694	704	319
Wed Jan 26 12:56:20 2022	1643172980	6	697	704	268
Wed Jan 26 12:56:22 2022	1643172982	9	695	704	319
Wed Jan 26 12:56:23 2022	1643172983	26	679	704	78
Wed Jan 26 12:56:22 2022	1643172982	25	679	705	302
Wed Jan 26 12:56:12 2022	1643172972	16	689	705	263
Wed Jan 26 12:56:22 2022	1643172982	4	700	705	342
Wed Jan 26 12:56:12 2022	1643172972	4	701	705	263
Wed Jan 26 12:56:14 2022	1643172974	27	678	705	282
Wed Jan 26 12:56:12 2022	1643172972	4	701	706	276
Wed Jan 26 12:56:12 2022	1643172972	2	704	706	527
Wed Jan 26 12:56:22 2022	1643172982	5	702	707	320
Wed Jan 26 12:56:22 2022	1643172982	15	693	708	242
Wed Jan 26 12:56:14 2022	1643172974	5	703	708	284
Wed Jan 26 12:56:22 2022	1643172982	7	703	710	329
Wed Jan 26 12:56:12 2022	1643172972	2	708	710	273
Wed Jan 26 12:56:22 2022	1643172982	3	707	710	352
Wed Jan 26 12:56:14 2022	1643172974	28	682	710	278
Wed Jan 26 12:56:19 2022	1643172979	6	704	710	307
Wed Jan 26 12:56:22 2022	1643172982	4	708	712	271
Wed Jan 26 12:56:12 2022	1643172972	12	700	712	558
Wed Jan 26 12:56:22 2022	1643172982	5	707	713	322
Wed Jan 26 12:56:14 2022	1643172974	8	705	713	273
Wed Jan 26 12:56:12 2022	1643172972	5	709	714	304
Wed Jan 26 12:56:22 2022	1643172982	2	713	715	359
Wed Jan 26 12:56:22 2022	1643172982	5	711	716	274
Wed Jan 26 12:56:23 2022	1643172983	11	707	718	68
Wed Jan 26 12:56:23 2022	1643172983	11	707	718	59
Wed Jan 26 12:56:12 2022	1643172972	10	708	718	560
Wed Jan 26 12:56:14 2022	1643172974	4	715	719	298
Wed Jan 26 12:56:23 2022	1643172983	4	716	720	63
Wed Jan 26 12:56:22 2022	1643172982	11	710	720	279
Wed Jan 26 12:56:19 2022	1643172979	7	713	720	317
Wed Jan 26 12:56:19 2022	1643172979	4	716	720	335
Wed Jan 26 12:56:12 2022	1643172972	9	712	721	293
Wed Jan 26 12:56:19 2022	1643172979	12	710	722	322
Wed Jan 26 12:56:15 2022	1643172975	22	701	722	302
Wed Jan 26 12:56:14 2022	1643172974	5	718	723	307
Wed Jan 26 12:56:14 2022	1643172974	9	715	724	318
Wed Jan 26 12:56:12 2022	1643172972	3	721	724	304
Wed Jan 26 12:56:12 2022	1643172972	10	714	724	296
Wed Jan 26 12:56:14 2022	1643172974	10	715	725	296
Wed Jan 26 12:56:22 2022	1643172982	10	718	728	344
Wed Jan 26 12:56:23 2022	1643172983	5	723	728	77
Wed Jan 26 12:56:12 2022	1643172972	1	728	729	414
Wed Jan 26 12:56:22 2022	1643172982	21	708	729	273
Wed Jan 26 12:56:12 2022	1643172972	8	721	729	294
Wed Jan 26 12:56:19 2022	1643172979	4	726	731	336
Wed Jan 26 12:56:18 2022	1643172978	21	710	731	334
Wed Jan 26 12:56:14 2022	1643172974	6	725	731	314
Wed Jan 26 12:56:14 2022	1643172974	7	724	731	314
Wed Jan 26 12:56:19 2022	1643172979	13	721	734	344
Wed Jan 26 12:56:14 2022	1643172974	28	708	736	281
Wed Jan 26 12:56:14 2022	1643172974	9	728	737	312
Wed Jan 26 12:56:12 2022	1643172972	9	730	739	326
Wed Jan 26 12:56:12 2022	1643172972	10	729	739	305
Wed Jan 26 12:56:19 2022	1643172979	8	732	740	354
Wed Jan 26 12:56:12 2022	1643172972	1	739	741	354
Wed Jan 26 12:56:22 2022	1643172982	13	728	741	347
Wed Jan 26 12:56:22 2022	1643172982	7	735	741	334
Wed Jan 26 12:56:12 2022	1643172972	6	736	742	317
Wed Jan 26 12:56:18 2022	1643172978	7	736	743	347
Wed Jan 26 12:56:14 2022	1643172974	28	714	743	302
Wed Jan 26 12:56:23 2022	1643172983	20	723	743	73
Wed Jan 26 12:56:18 2022	1643172978	9	735	744	347
Wed Jan 26 12:56:14 2022	1643172974	5	740	744	321
Wed Jan 26 12:56:12 2022	1643172972	15	730	744	555
Wed Jan 26 12:56:12 2022	1643172972	8	737	745	303
Wed Jan 26 12:56:12 2022	1643172972	2	743	745	309
Wed Jan 26 12:56:19 2022	1643172979	7	738	745	350
Wed Jan 26 12:56:12 2022	1643172972	9	736	746	311
Wed Jan 26 12:56:23 2022	1643172983	22	725	746	74
Wed Jan 26 12:56:14 2022	1643172974	8	738	746	315
Wed Jan 26 12:56:19 2022	1643172979	6	741	746	364
Wed Jan 26 12:56:19 2022	1643172979	7	740	747	356
Wed Jan 26 12:56:22 2022	1643172982	56	692	748	329
Wed Jan 26 12:56:12 2022	1643172972	11	737	748	563
Wed Jan 26 12:56:22 2022	1643172982	35	712	748	276
Wed Jan 26 12:56:22 2022	1643172982	14	735	748	334
Wed Jan 26 12:56:14 2022	1643172974	29	720	749	338
Wed Jan 26 12:56:19 2022	1643172979	11	738	749	360
Wed Jan 26 12:56:19 2022	1643172979	6	744	750	356
Wed Jan 26 12:56:18 2022	1643172978	8	742	750	342
Wed Jan 26 12:56:23 2022	1643172983	9	743	752	79
Wed Jan 26 12:56:23 2022	1643172983	10	743	752	72
Wed Jan 26 12:56:14 2022	1643172974	2	751	753	341
Wed Jan 26 12:56:23 2022	1643172983	11	742	753	57
Wed Jan 26 12:56:22 2022	1643172982	53	701	754	329
Wed Jan 26 12:56:12 2022	1643172972	10	744	754	579
Wed Jan 26 12:56:12 2022	1643172972	11	743	754	566
Wed Jan 26 12:56:19 2022	1643172979	11	744	755	367
Wed Jan 26 12:56:23 2022	1643172983	12	743	755	72
Wed Jan 26 12:56:19 2022	1643172979	3	752	755	358
Wed Jan 26 12:56:22 2022	1643172982	7	749	756	362
Wed Jan 26 12:56:19 2022	1643172979	11	746	757	363
Wed Jan 26 12:56:23 2022	1643172983	3	755	758	70
Wed Jan 26 12:56:22 2022	1643172982	9	749	758	373
Wed Jan 26 12:56:23 2022	1643172983	5	755	760	65
Wed Jan 26 12:56:22 2022	1643172982	14	749	763	373
Wed Jan 26 12:56:22 2022	1643172982	5	758	763	383
Wed Jan 26 12:56:22 2022	1643172982	2	761	763	388
Wed Jan 26 12:56:23 2022	1643172983	7	757	763	85
Wed Jan 26 12:56:19 2022	1643172979	2	762	764	346
Wed Jan 26 12:56:22 2022	1643172982	16	748	765	374
Wed Jan 26 12:56:19 2022	1643172979	4	761	765	374
Wed Jan 26 12:56:13 2022	1643172973	6	759	765	374
Wed Jan 26 12:56:19 2022	1643172979	5	761	766	374
Wed Jan 26 12:56:12 2022	1643172972	8	762	770	394
Wed Jan 26 12:56:19 2022	1643172979	3	768	771	371
Wed Jan 26 12:56:14 2022	1643172974	12	761	773	349
Wed Jan 26 12:56:18 2022	1643172978	14	759	773	356
Wed Jan 26 12:56:19 2022	1643172979	2	773	776	380
Wed Jan 26 12:56:14 2022	1643172974	2	775	777	368
Wed Jan 26 12:56:14 2022	1643172974	28	750	778	337
Wed Jan 26 12:56:19 2022	1643172979	8	777	785	364
Wed Jan 26 12:56:22 2022	1643172982	2	783	785	411
Wed Jan 26 12:56:22 2022	1643172982	5	781	786	418
Wed Jan 26 12:56:14 2022	1643172974	27	760	787	349
Wed Jan 26 12:56:19 2022	1643172979	16	772	788	386
Wed Jan 26 12:56:19 2022	1643172979	46	744	790	317
Wed Jan 26 12:56:19 2022	1643172979	46	744	790	317
Wed Jan 26 12:56:14 2022	1643172974	8	782	790	367
Wed Jan 26 12:56:19 2022	1643172979	9	784	793	369
Wed Jan 26 12:56:19 2022	1643172979	11	787	797	394
Wed Jan 26 12:56:14 2022	1643172974	6	792	798	370
Wed Jan 26 12:56:19 2022	1643172979	5	794	799	379
Wed Jan 26 12:56:19 2022	1643172979	5	795	800	381
Wed Jan 26 12:56:22 2022	1643172982	8	794	802	385
Wed Jan 26 12:56:12 2022	1643172972	1	802	802	399
Wed Jan 26 12:56:19 2022	1643172979	4	799	803	387
Wed Jan 26 12:56:23 2022	1643172983	14	789	803	102
Wed Jan 26 12:56:19 2022	1643172979	5	799	804	387
Wed Jan 26 12:56:12 2022	1643172972	12	792	804	612
Wed Jan 26 12:56:19 2022	1643172979	4	800	804	389
Wed Jan 26 12:56:12 2022	1643172972	3	802	805	399
Wed Jan 26 12:56:12 2022	1643172972	2	804	806	419
Wed Jan 26 12:56:12 2022	1643172972	1	808	809	406
Wed Jan 26 12:56:18 2022	1643172978	13	797	809	420
Wed Jan 26 12:56:23 2022	1643172983	5	808	813	88
Wed Jan 26 12:56:12 2022	1643172972	2	811	813	461
Wed Jan 26 12:56:23 2022	1643172983	7	810	817	89
Wed Jan 26 12:56:23 2022	1643172983	10	810	820	89
Wed Jan 26 12:56:12 2022	1643172972	12	809	821	612
Wed Jan 26 12:56:19 2022	1643172979	7	814	821	372
Wed Jan 26 12:56:23 2022	1643172983	9	814	823	94
Wed Jan 26 12:56:19 2022	1643172979	19	804	823	357
Wed Jan 26 12:56:23 2022	1643172983	10	814	824	94
Wed Jan 26 12:56:23 2022	1643172983	9	814	824	103
Wed Jan 26 12:56:22 2022	1643172982	3	821	824	437
Wed Jan 26 12:56:23 2022	1643172983	10	814	824	93
Wed Jan 26 12:56:12 2022	1643172972	7	821	828	418
Wed Jan 26 12:56:20 2022	1643172980	9	821	830	399
Wed Jan 26 12:56:12 2022	1643172972	1	830	831	464
Wed Jan 26 12:56:23 2022	1643172983	11	821	832	109
Wed Jan 26 12:56:22 2022	1643172982	12	821	833	417
Wed Jan 26 12:56:23 2022	1643172983	13	820	833	99
Wed Jan 26 12:56:22 2022	1643172982	6	829	835	453
Wed Jan 26 12:56:12 2022	1643172972	18	817	835	417
Wed Jan 26 12:56:19 2022	1643172979	7	829	836	403
Wed Jan 26 12:56:22 2022	1643172982	4	836	840	436
Wed Jan 26 12:56:22 2022	1643172982	11	832	843	459
Wed Jan 26 12:56:12 2022	1643172972	1	844	845	517
Wed Jan 26 12:56:12 2022	1643172972	11	841	852	616
Wed Jan 26 12:56:19 2022	1643172979	6	846	852	419
Wed Jan 26 12:56:12 2022	1643172972	14	840	854	618
Wed Jan 26 12:56:19 2022	1643172979	11	847	858	414
Wed Jan 26 12:56:12 2022	1643172972	11	848	860	622
Wed Jan 26 12:56:12 2022	1643172972	12	848	860	621
Wed Jan 26 12:56:22 2022	1643172982	36	830	866	398
Wed Jan 26 12:56:23 2022	1643172983	18	848	866	108
Wed Jan 26 12:56:12 2022	1643172972	13	856	869	632
Wed Jan 26 12:56:12 2022	1643172972	3	866	869	464
Wed Jan 26 12:56:18 2022	1643172978	6	864	870	476
Wed Jan 26 12:56:12 2022	1643172972	2	876	878	522
Wed Jan 26 12:56:13 2022	1643172973	6	875	881	379
Wed Jan 26 12:56:19 2022	1643172979	14	869	884	443
Wed Jan 26 12:56:13 2022	1643172973	7	877	884	391
Wed Jan 26 12:56:12 2022	1643172972	12	877	889	641
Wed Jan 26 12:56:12 2022	1643172972	10	879	889	646
Wed Jan 26 12:56:13 2022	1643172973	21	870	891	374
Wed Jan 26 12:56:19 2022	1643172979	9	883	892	458
Wed Jan 26 12:56:12 2022	1643172972	10	882	892	647
Wed Jan 26 12:56:12 2022	1643172972	1	892	892	490
Wed Jan 26 12:56:12 2022	1643172972	5	889	894	479
Wed Jan 26 12:56:16 2022	1643172976	13	881	895	450
Wed Jan 26 12:56:12 2022	1643172972	15	881	896	648
Wed Jan 26 12:56:12 2022	1643172972	13	884	896	649
Wed Jan 26 12:56:12 2022	1643172972	1	896	897	545
Wed Jan 26 12:56:12 2022	1643172972	1	897	897	564
Wed Jan 26 12:56:21 2022	1643172981	6	894	900	484
Wed Jan 26 12:56:16 2022	1643172976	17	884	901	382
Wed Jan 26 12:56:16 2022	1643172976	6	895	902	475
Wed Jan 26 12:56:12 2022	1643172972	2	906	908	527
Wed Jan 26 12:56:12 2022	1643172972	1	931	932	582
Wed Jan 26 12:56:12 2022	1643172972	1	935	937	568
Wed Jan 26 12:56:22 2022	1643172982	14	927	941	477
Wed Jan 26 12:56:12 2022	1643172972	14	934	948	683
Wed Jan 26 12:56:12 2022	1643172972	1	960	960	547
Wed Jan 26 12:56:12 2022	1643172972	14	947	961	686
Wed Jan 26 12:56:12 2022	1643172972	1	970	971	566
Wed Jan 26 12:56:12 2022	1643172972	2	970	972	569
Wed Jan 26 12:56:12 2022	1643172972	13	960	974	700
Wed Jan 26 12:56:12 2022	1643172972	10	975	985	702
Wed Jan 26 12:56:12 2022	1643172972	1	988	988	610
Wed Jan 26 12:56:19 2022	1643172979	3	988	991	539
Wed Jan 26 12:56:22 2022	1643172982	5	1005	1010	541
Wed Jan 26 12:56:19 2022	1643172979	15	1001	1016	511
Wed Jan 26 12:56:12 2022	1643172972	0	1017	1017	685
Wed Jan 26 12:56:12 2022	1643172972	13	1009	1022	716
Wed Jan 26 12:56:12 2022	1643172972	12	1017	1029	716
Wed Jan 26 12:56:12 2022	1643172972	11	1022	1032	715
Wed Jan 26 12:56:12 2022	1643172972	11	1045	1056	732
Wed Jan 26 12:56:12 2022	1643172972	14	1046	1060	734
Wed Jan 26 12:56:12 2022	1643172972	11	1050	1062	736
Wed Jan 26 12:56:12 2022	1643172972	11	1068	1079	738
Wed Jan 26 12:56:12 2022	1643172972	1	1087	1088	740
Wed Jan 26 12:56:12 2022	1643172972	11	1088	1099	745
Wed Jan 26 12:56:18 2022	1643172978	5	1097	1102	657
Wed Jan 26 12:56:12 2022	1643172972	10	1097	1107	758
Wed Jan 26 12:56:12 2022	1643172972	0	1107	1107	753
Wed Jan 26 12:56:12 2022	1643172972	13	1098	1111	760
Wed Jan 26 12:56:22 2022	1643172982	11	1113	1124	721
Wed Jan 26 12:56:12 2022	1643172972	15	1115	1130	766
Wed Jan 26 12:56:12 2022	1643172972	12	1119	1131	777
Wed Jan 26 12:56:12 2022	1643172972	9	1123	1132	773
Wed Jan 26 12:56:12 2022	1643172972	11	1124	1135	777
Wed Jan 26 12:56:12 2022	1643172972	12	1132	1144	781
Wed Jan 26 12:56:12 2022	1643172972	13	1132	1146	781
Wed Jan 26 12:56:12 2022	1643172972	13	1140	1153	791
Wed Jan 26 12:56:12 2022	1643172972	9	1152	1161	800
Wed Jan 26 12:56:12 2022	1643172972	12	1151	1163	811
Wed Jan 26 12:56:12 2022	1643172972	13	1174	1187	826
Wed Jan 26 12:56:12 2022	1643172972	10	1187	1197	824
Wed Jan 26 12:56:12 2022	1643172972	1	1200	1201	797
Wed Jan 26 12:56:12 2022	1643172972	13	1194	1206	828
Wed Jan 26 12:56:12 2022	1643172972	13	1198	1211	831
Wed Jan 26 12:56:12 2022	1643172972	14	1253	1267	849
Wed Jan 26 12:56:12 2022	1643172972	9	1277	1285	876
Wed Jan 26 12:56:12 2022	1643172972	10	1385	1395	955
