starttime	seconds	ctime	dtime	ttime	wait
Wed Jan 26 01:23:49 2022	1643131429	1	823	824	383
Wed Jan 26 01:23:49 2022	1643131429	1	824	825	401
Wed Jan 26 01:23:57 2022	1643131437	3	822	825	384
Wed Jan 26 01:23:49 2022	1643131429	2	823	825	384
Wed Jan 26 01:23:49 2022	1643131429	1	827	828	392
Wed Jan 26 01:23:57 2022	1643131437	12	820	832	399
Wed Jan 26 01:23:57 2022	1643131437	5	828	833	378
Wed Jan 26 01:23:57 2022	1643131437	5	830	835	390
Wed Jan 26 01:23:57 2022	1643131437	5	836	841	376
Wed Jan 26 01:23:57 2022	1643131437	4	838	842	390
Wed Jan 26 01:23:57 2022	1643131437	6	838	843	400
Wed Jan 26 01:23:53 2022	1643131433	5	839	844	358
Wed Jan 26 01:23:49 2022	1643131429	2	841	844	437
Wed Jan 26 01:23:49 2022	1643131429	3	843	846	416
Wed Jan 26 01:23:57 2022	1643131437	6	844	850	389
Wed Jan 26 01:23:57 2022	1643131437	11	844	854	395
Wed Jan 26 01:23:57 2022	1643131437	7	850	857	412
Wed Jan 26 01:23:57 2022	1643131437	14	845	860	417
Wed Jan 26 01:23:49 2022	1643131429	2	859	861	421
Wed Jan 26 01:23:57 2022	1643131437	4	857	861	418
Wed Jan 26 01:23:57 2022	1643131437	5	856	861	409
Wed Jan 26 01:23:57 2022	1643131437	6	863	869	405
Wed Jan 26 01:23:49 2022	1643131429	1	870	871	452
Wed Jan 26 01:23:57 2022	1643131437	9	863	872	424
Wed Jan 26 01:23:49 2022	1643131429	1	873	873	439
Wed Jan 26 01:23:57 2022	1643131437	7	868	875	431
Wed Jan 26 01:23:57 2022	1643131437	8	871	878	471
Wed Jan 26 01:23:56 2022	1643131436	24	856	880	494
Wed Jan 26 01:23:49 2022	1643131429	8	873	882	447
Wed Jan 26 01:23:50 2022	1643131430	3	880	883	424
Wed Jan 26 01:23:49 2022	1643131429	2	882	883	444
Wed Jan 26 01:23:57 2022	1643131437	4	888	892	456
Wed Jan 26 01:23:57 2022	1643131437	10	883	893	437
Wed Jan 26 01:23:57 2022	1643131437	4	890	893	434
Wed Jan 26 01:23:57 2022	1643131437	13	883	897	434
Wed Jan 26 01:23:57 2022	1643131437	28	872	900	457
Wed Jan 26 01:23:57 2022	1643131437	5	898	903	444
Wed Jan 26 01:23:49 2022	1643131429	21	882	903	527
Wed Jan 26 01:23:57 2022	1643131437	6	898	904	462
Wed Jan 26 01:23:49 2022	1643131429	12	895	907	539
Wed Jan 26 01:23:49 2022	1643131429	21	887	908	531
Wed Jan 26 01:23:57 2022	1643131437	3	905	908	457
Wed Jan 26 01:23:49 2022	1643131429	12	897	909	541
Wed Jan 26 01:23:49 2022	1643131429	15	894	909	538
Wed Jan 26 01:23:49 2022	1643131429	1	915	916	509
Wed Jan 26 01:23:57 2022	1643131437	3	919	922	497
Wed Jan 26 01:23:49 2022	1643131429	18	905	923	551
Wed Jan 26 01:23:49 2022	1643131429	21	902	923	545
Wed Jan 26 01:23:49 2022	1643131429	21	903	924	544
Wed Jan 26 01:23:49 2022	1643131429	1	923	924	486
Wed Jan 26 01:23:49 2022	1643131429	3	921	925	501
Wed Jan 26 01:23:49 2022	1643131429	12	913	925	558
Wed Jan 26 01:23:49 2022	1643131429	21	911	932	550
Wed Jan 26 01:23:49 2022	1643131429	21	913	934	549
Wed Jan 26 01:23:49 2022	1643131429	21	915	936	551
Wed Jan 26 01:23:49 2022	1643131429	1	935	936	504
Wed Jan 26 01:23:49 2022	1643131429	2	943	944	521
Wed Jan 26 01:23:49 2022	1643131429	21	927	948	549
Wed Jan 26 01:23:57 2022	1643131437	5	943	948	502
Wed Jan 26 01:23:57 2022	1643131437	3	952	955	512
Wed Jan 26 01:23:49 2022	1643131429	1	958	958	528
Wed Jan 26 01:23:49 2022	1643131429	1	959	960	521
Wed Jan 26 01:23:49 2022	1643131429	1	961	962	528
Wed Jan 26 01:23:49 2022	1643131429	20	944	964	555
Wed Jan 26 01:23:49 2022	1643131429	18	949	967	561
Wed Jan 26 01:23:49 2022	1643131429	14	972	986	575
Wed Jan 26 01:23:49 2022	1643131429	12	976	988	576
Wed Jan 26 01:23:49 2022	1643131429	1	1010	1011	575
Wed Jan 26 01:23:49 2022	1643131429	18	995	1012	579
Wed Jan 26 01:23:49 2022	1643131429	21	993	1014	575
Wed Jan 26 01:23:49 2022	1643131429	21	995	1016	578
Wed Jan 26 01:23:49 2022	1643131429	1	1015	1016	590
Wed Jan 26 01:23:49 2022	1643131429	15	1002	1017	583
Wed Jan 26 01:23:49 2022	1643131429	20	997	1017	592
Wed Jan 26 01:23:49 2022	1643131429	21	999	1020	594
Wed Jan 26 01:23:49 2022	1643131429	18	1017	1035	603
Wed Jan 26 01:23:49 2022	1643131429	15	1029	1044	612
Wed Jan 26 01:23:49 2022	1643131429	18	1028	1046	610
Wed Jan 26 01:23:49 2022	1643131429	21	1028	1049	608
Wed Jan 26 01:23:49 2022	1643131429	21	1033	1053	610
Wed Jan 26 01:23:53 2022	1643131433	20	1043	1062	572
Wed Jan 26 01:23:49 2022	1643131429	21	1043	1064	618
Wed Jan 26 01:23:49 2022	1643131429	18	1046	1065	623
Wed Jan 26 01:23:49 2022	1643131429	13	1052	1065	629
Wed Jan 26 01:23:49 2022	1643131429	5	1073	1078	649
Wed Jan 26 01:23:49 2022	1643131429	20	1066	1086	629
Wed Jan 26 01:23:49 2022	1643131429	18	1070	1088	632
Wed Jan 26 01:23:49 2022	1643131429	18	1084	1102	649
Wed Jan 26 01:23:49 2022	1643131429	13	1120	1132	680
Wed Jan 26 01:23:49 2022	1643131429	18	1123	1141	688
Wed Jan 26 01:23:49 2022	1643131429	21	1138	1159	701
Wed Jan 26 01:23:49 2022	1643131429	13	1147	1160	710
Wed Jan 26 01:23:49 2022	1643131429	12	1167	1179	742
